label,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0.056944444,0.032638889,0.013194444,0.038888889,0.022916667,0.023611111,0.022222222,0.025,0.019444444,0.025694444,0.01875,0.027083333,0.028472222,0.028472222,0.022222222,0.0125,0.013888889,0.016666667,0.011111111,0.011111111,0.009027778,0.016666667,0.01875,0.030555556,0.0625,0.391666667
1,0.051388889,0.044444444,0.019444444,0.01875,0.009027778,0.011805556,0.018055556,0.025,0.023611111,0.036111111,0.038194444,0.049305556,0.053472222,0.052777778,0.021527778,0.019444444,0.006944444,0.006944444,0.004166667,0.005555556,0.00625,0.010416667,0.020138889,0.025694444,0.0375,0.384027778
1,0.03716716,0.035133136,0.016457101,0.023113905,0.014792899,0.014238166,0.010909763,0.018306213,0.015717456,0.023483728,0.036797337,0.056952663,0.079142012,0.071190828,0.029215976,0.027366864,0.011279586,0.017011834,0.009800296,0.012389053,0.017011834,0.022189349,0.018306213,0.023483728,0.043269231,0.315273669
1,0.038987688,0.028043776,0.012995896,0.019835841,0.009233926,0.014021888,0.005129959,0.017099863,0.011627907,0.031463748,0.029069767,0.054377565,0.050957592,0.081395349,0.024281806,0.029069767,0.018125855,0.047195622,0.009575923,0.022571819,0.010943912,0.026333789,0.01504788,0.020861833,0.105677155,0.266073871
1,0.039571006,0.028846154,0.015162722,0.017751479,0.014053254,0.014792899,0.015902367,0.021079882,0.020155325,0.025702663,0.035133136,0.054548817,0.075813609,0.066013314,0.033284024,0.020710059,0.018491124,0.023668639,0.011649408,0.012758876,0.014053254,0.018676036,0.016457101,0.02089497,0.037536982,0.327292899
1,0.036111111,0.034722222,0.015972222,0.029861111,0.020833333,0.019444444,0.023611111,0.022916667,0.023611111,0.034027778,0.040972222,0.077083333,0.1,0.072222222,0.034722222,0.021527778,0.010416667,0.013194444,0.009722222,0.010416667,0.007638889,0.009722222,0.011111111,0.016666667,0.033333333,0.270138889
1,0.051775148,0.031804734,0.018121302,0.02385355,0.016457101,0.016457101,0.010909763,0.017936391,0.018676036,0.019045858,0.020525148,0.03568787,0.041789941,0.036797337,0.018676036,0.018491124,0.012573964,0.019970414,0.012573964,0.012019231,0.010170118,0.015902367,0.020155325,0.027366864,0.05954142,0.412721893
1,0.050574713,0.036781609,0.020032841,0.020361248,0.013464696,0.014778325,0.009195402,0.018390805,0.016748768,0.023316913,0.025287356,0.052873563,0.071264368,0.055500821,0.030541872,0.018062397,0.015106732,0.014778325,0.009195402,0.010509031,0.014121511,0.017077176,0.021018062,0.025287356,0.038752053,0.356978654
1,0.035509737,0.027033219,0.008934708,0.019473081,0.010538373,0.014203895,0.013058419,0.022222222,0.026804124,0.037800687,0.053379152,0.080870561,0.094387171,0.076059565,0.043298969,0.034364261,0.019473081,0.020618557,0.014662085,0.011225659,0.009392898,0.01580756,0.011912944,0.012600229,0.038717068,0.247651775
1,0.031798246,0.03125,0.011513158,0.026864035,0.010416667,0.016995614,0.014254386,0.023574561,0.019736842,0.038925439,0.043859649,0.064144737,0.079495614,0.074013158,0.033991228,0.025219298,0.024671053,0.029057018,0.014802632,0.010416667,0.010964912,0.012061404,0.012061404,0.010964912,0.026864035,0.302083333
1,0.031174771,0.021425132,0.008987321,0.014283422,0.011113786,0.013039641,0.012798909,0.021304766,0.021826352,0.035186968,0.046380998,0.076873696,0.105440539,0.091919435,0.050914781,0.033060504,0.023912695,0.020542449,0.014845129,0.016048788,0.01344086,0.0142433,0.012397689,0.012999519,0.042770021,0.233068528
1,0.031174771,0.021425132,0.008987321,0.014283422,0.011113786,0.013039641,0.012798909,0.021304766,0.021826352,0.035186968,0.046380998,0.076873696,0.105440539,0.091919435,0.050914781,0.033060504,0.023912695,0.020542449,0.014845129,0.016048788,0.01344086,0.0142433,0.012397689,0.012999519,0.042770021,0.233068528
1,0.061141304,0.042663043,0.014945652,0.019293478,0.010054348,0.012771739,0.008152174,0.014945652,0.011956522,0.019293478,0.019565217,0.0375,0.035869565,0.039402174,0.020380435,0.020108696,0.011141304,0.017119565,0.013043478,0.011141304,0.01576087,0.016576087,0.018478261,0.024184783,0.05923913,0.425271739
1,0.027802295,0.017557685,0.006335897,0.014027235,0.008321775,0.010906569,0.010433741,0.017431598,0.017652251,0.027770773,0.036313201,0.061467659,0.076030765,0.073729668,0.03915017,0.032278401,0.020930526,0.026699029,0.014846804,0.018282688,0.012356575,0.01680116,0.012041357,0.011505485,0.182164922,0.20716177
1,0.050837269,0.029282954,0.016487763,0.023100043,0.017174753,0.016917132,0.015714899,0.017689996,0.017689996,0.027908974,0.030571061,0.043709747,0.051610133,0.046715328,0.030485187,0.024731644,0.019321597,0.020437956,0.015800773,0.015543152,0.018978102,0.020781451,0.017861743,0.020437956,0.054615715,0.335594676
1,0.053756977,0.034006011,0.011249463,0.020180335,0.010991842,0.015886647,0.011678832,0.017088879,0.015886647,0.018205238,0.021811936,0.036410477,0.038385573,0.039330185,0.021468441,0.019321597,0.013568055,0.016401889,0.013396307,0.012881065,0.016573637,0.02327179,0.021811936,0.022155432,0.073679691,0.400601116
1,0.044386007,0.036098494,0.01410471,0.022392222,0.013945334,0.01577815,0.010678142,0.01442346,0.014025022,0.022631285,0.025181289,0.051159455,0.077456371,0.062634473,0.035620368,0.02581879,0.015379712,0.018885967,0.01442346,0.017132839,0.01745159,0.023906287,0.018726592,0.023109411,0.046059447,0.318591123
1,0.052244297,0.034985618,0.014582915,0.016924209,0.009565857,0.01237541,0.012040939,0.014181551,0.015653221,0.023546726,0.027092113,0.042879122,0.041875711,0.044217004,0.026490066,0.02020202,0.016656633,0.016924209,0.010569269,0.011037528,0.013579504,0.017325574,0.01759315,0.027627266,0.05164225,0.408187839
1,0.048412698,0.035714286,0.015873016,0.025396825,0.022222222,0.01031746,0.014285714,0.025396825,0.01984127,0.04047619,0.038095238,0.069047619,0.071428571,0.068253968,0.035714286,0.023015873,0.011111111,0.01031746,0.00952381,0.008730159,0.012698413,0.014285714,0.015079365,0.015873016,0.038095238,0.300793651
1,0.026654412,0.020450368,0.003676471,0.017961091,0.010569853,0.015682445,0.010780484,0.02276731,0.018727022,0.034198836,0.040728401,0.069891238,0.073701746,0.085458793,0.048043045,0.041245404,0.02265242,0.030867034,0.018056832,0.025371477,0.01763557,0.024050245,0.013346354,0.013039982,0.061906403,0.232536765
1,0.045364892,0.034516765,0.015285996,0.017751479,0.023175542,0.022189349,0.015779093,0.025641026,0.025147929,0.022189349,0.033530572,0.055719921,0.089250493,0.059664694,0.023175542,0.021696252,0.016765286,0.025641026,0.012820513,0.016272189,0.019723866,0.016765286,0.016272189,0.017258383,0.037475345,0.290927022
1,0.016784684,0.013899816,0.009179124,0.01914503,0.017571466,0.021243116,0.016260163,0.024127983,0.027012851,0.04589562,0.076842381,0.119066352,0.137949121,0.105953318,0.050091791,0.0306845,0.022029898,0.016260163,0.01153947,0.008130081,0.01127721,0.010490427,0.013113034,0.007081039,0.027012851,0.14135851
1,0.043274854,0.034795322,0.019883041,0.015204678,0.015789474,0.015497076,0.017251462,0.019590643,0.020175439,0.020467836,0.035964912,0.05877193,0.069883041,0.051754386,0.02748538,0.026315789,0.021929825,0.019005848,0.016081871,0.014327485,0.015497076,0.015789474,0.015497076,0.020175439,0.039766082,0.329824561
1,0.028571429,0.026600985,0.013136289,0.016420361,0.012151067,0.011165846,0.012151067,0.020361248,0.028571429,0.038095238,0.049261084,0.079146141,0.087356322,0.077504105,0.046633826,0.030541872,0.026600985,0.024302135,0.016420361,0.012151067,0.010180624,0.012151067,0.01182266,0.012151067,0.031855501,0.264696223
1,0.04742268,0.03161512,0.011454754,0.017411226,0.01534937,0.01534937,0.018327606,0.018556701,0.024054983,0.028636884,0.034593356,0.062084765,0.063001145,0.064146621,0.028178694,0.01580756,0.0139748,0.016036655,0.009392898,0.011225659,0.01580756,0.013058419,0.016494845,0.019702176,0.053608247,0.334707904
